Page,District_Name,Issuer,Investment_Amount
1243,Missouri 8th,LIBERTY MO SPL OBLIG,23675000
1243,Missouri 8th,STE GENEVIEVE CNTY MO REORG SCH DIST NO R 02,22930000
1243,Missouri 8th,ST JAMES MO REORG SCH DIST NO R-I,21955000
1243,Missouri 8th,NORTH ST FRANCOIS CNTY MO SCH DIST R-I,21380000
1243,Missouri 8th,CAPE GIRARDEAU MO SPL OBLIG,21365000
1243,Missouri 8th,STODDARD CNTY MO INDL DEV AUTH HEALTH FACS REV,20570000
1243,Missouri 8th,PERRY CNTY MO SCH DIST NO 32 LEASE CTFS PARTN,20350000
1244,Missouri 8th,MISSOURI ST HEALTH & EDL FACS AUTH REV,18000000
1244,Missouri 8th,SIKESTON MO MUN UTILS CTFS PARTN,17575000
1244,Missouri 8th,ROCK TWP MO AMBULANCE DIST,17305000
1244,Missouri 8th,CAPE GIRARDEAU CNTY MO CTFS PARTN,17135000
1244,Missouri 8th,POPLAR BLUFF MO TAX INCREMENT REV,16250000
1244,Missouri 8th,MISSOURI ST HSG DEV COMMN MULTIFAMILY HSG REV,15810000
1244,Missouri 8th,JEFFERSON CNTY MO REORG SCH DIST NO R-7,13425000
1244,Missouri 8th,MISSOURI ST DEV FIN BRD LEASHOLD REV,13200000
1244,Missouri 8th,POPLAR BLUFF MO CTFS PARTN,12740000
1244,Missouri 8th,LIBERTY MO,12590000
1244,Missouri 8th,CRYSTAL CITY MO CTFS PARTN,11475000
1244,Missouri 8th,KENNETT MO SCH DIST NO 039 DUNKLIN CNTY,11270000
1244,Missouri 8th,ST FRANCOIS CNTY MO CENT SCH DIST R-III,10695000
1244,Missouri 8th,ROLLA MO INDL DEV AUTH TAX INCREMENT & SPL DIST...,9750000
1244,Missouri 8th,SCOTT CNTY MO REORG SCH DIST NO 4,9360000
1244,Missouri 8th,WEST ST FRANCOIS CNTY MO REORG SCH DIST NO R-4,9340000
1244,Missouri 8th,CAPE GIRARDEAU CNTY MO REORG SCH DIST R-II CTFS...,9245000
1244,Missouri 8th,FARMINGTON MO CTFS PARTN,8835000
1244,Missouri 8th,JEFFERSON CNTY MO CONS SCH DIST NO 006 LEASE PA...,8655000
1244,Missouri 8th,NEW MADRID CNTY MO REORG SCH DIST NO 001,8650000
1244,Missouri 8th,EAST PRAIRIE MO R-II SCH DIST,8185000
1244,Missouri 8th,STE GENEVIEVE CNTY MO LEASE CTFS PARTN,8105000
1244,Missouri 8th,SIKESTON MO SPL OBLIG,7965000
1244,Missouri 8th,ROLLA MO SCH DIST NO 31 PHELPS CNTY CTFS PARTN,7710000
1244,Missouri 8th,KENNETT MO SCH DIST NO 039 DUNKLIN CNTY LEASE C...,7070000
1244,Missouri 8th,HERCULANEUM MO CTFS PARTN,6485000
1244,Missouri 8th,ROLLA MO CTFS PARTN,6285000
1244,Missouri 8th,ARNOLD MO CTFS PARTN,6245000
1244,Missouri 8th,SOUTHERN REYNOLDS CNTY SCH DIST R-2 MO ELLINGTON,6170000
1244,Missouri 8th,TEXAS CNTY MO REORG SCH DIST NO R-1,5930000
1244,Missouri 8th,CAPE GIRARDEAU MO WTRWKS SYS REV,5535000
1244,Missouri 8th,DOUGLAS CNTY MO CTFS PARTN,4980000
1244,Missouri 8th,MISSOURI ST DEV FIN BRD SALES TAX REV,4920000
1244,Missouri 8th,SCOTT CNTY MO REORG SCH DIST NO R-1,4740000
1244,Missouri 8th,ST FRANCOIS CNTY MO SCH DIST R-5,4450000
1244,Missouri 8th,SCOTT CNTY MO SCH DIST C-7 KELSO,4180000
1244,Missouri 8th,CHAFFEE MO SCH DIST R-II,4125000
1244,Missouri 8th,WEST PLAINS R-VII SCH DIST MO LEASE CTFS PARTN ...,4000000
1244,Missouri 8th,THREE RIVS CMNTY COLLEGE DIST POPLAR BLUFF MO L...,3975000
1244,Missouri 8th,WRIGHT CNTY MO REORG SCH DIST NO R-003 MTN GROV...,3740000
1244,Missouri 8th,CARUTHERSVILLE MO SCH DIST NO 018,3715000
1244,Missouri 8th,PARK HILLS MO,3400000
1244,Missouri 8th,STODDARD CNTY MO SCH DIST R-IV ADVANCE,3395000
1245,Missouri 8th,ST JAMES MO,3240000
1245,Missouri 8th,PORTAGEVILLE MO SCH DIST,3230000
1245,Missouri 8th,MINERAL AREA MO CMNTY COLLEGE DIST CTFS PARTN,3215000
1245,Missouri 8th,TEXAS CNTY MO R-IV SCH DIST CABOOL LEASE CTFS P...,3150000
1245,Missouri 8th,OAK RIDGE MO R-VI SCH DIST,3120000
1245,Missouri 8th,MADISON CNTY MO REORG SCH DIST R-1 LEASE CTFS P...,3080000
1245,Missouri 8th,SUNRISE R-IX SCH DIST MO,3065000
1245,Missouri 8th,CAMPBELL MO REORG SCH DIST NO 2,3010000
1245,Missouri 8th,MANSFIELD MO CTFS PARTN,2885000
1245,Missouri 8th,SCOTT CNTY MO SCH DIST NO R-03,2885000
1245,Missouri 8th,STODDARD CNTY MO REORG SCH DIST NO 11 DEXTER LE...,2885000
1245,Missouri 8th,DUNKLIN R-V SCH DIST MO CTFS PARTN JEFFERSON CNTY,2750000
1245,Missouri 8th,OREGON CNTY MO REORG SCH DIST NO R-2,2710000
1245,Missouri 8th,ST JAMES MO REORG SCH DIST NO R-I LEASE CTFS PARTN,2575000
1245,Missouri 8th,DUNKLIN CNTY MO CTFS PARTN,2430000
1245,Missouri 8th,ARNOLD MO REAL PPTY TAX INCREMENT REV,2320000
1245,Missouri 8th,SCOTT CNTY MO CENT SCH DIST,2295000
1245,Missouri 8th,PERRY CNTY MO LEASE CTFS PARTN,2260000
1245,Missouri 8th,OREGON-HOWELL MO REORG SCH DIST NO 3,2205000
1245,Missouri 8th,CLEARWATER MO REORG SCH DIST NO R-1,2200000
1245,Missouri 8th,SALEM MO REORG SCH DIST NO 080,2130000
1245,Missouri 8th,PARK HILLS MO CTFS PARTN,2005000
1245,Missouri 8th,HOWELL CNTY MO SCH DIST R-VIII GLENWOOD,2000000
1245,Missouri 8th,MALDEN MO R-I SCH DIST DUNKLIN CNTY LEASE CTFS ...,1985000
1245,Missouri 8th,DUNKLIN CNTY MO SCH DIST C-8 LEASE CTFS PARTN S...,1835000
1245,Missouri 8th,DUNKLIN CNTY MO REORG SCH DIST NO R-3,1680000
1245,Missouri 8th,PHELPS CNTY MO REORG SCH DIST NO 2 NEWBURG,1650000
1245,Missouri 8th,DUNKLIN CNTY MO REORG SCH DIST NO 001,1635000
1245,Missouri 8th,STE GENEVIEVE MO CTFS PARTN,1630000
1245,Missouri 8th,MEADOW HEIGHTS SCH DIST R-II MO,1615000
1245,Missouri 8th,EAST PRAIRIE MO COMB WTRWKS & SEW SYS REV,1595000
1245,Missouri 8th,WILLOW SPRINGS MO R-IV SCH DIST LEASE CTFS PARTN,1575000
1245,Missouri 8th,SCOTT CITY MO SCH DIST R-1 SCOTT CNTY LEASE CTF...,1560000
1245,Missouri 8th,POPLAR BLUFF R-I SCH DIST MO,1550000
1245,Missouri 8th,CAPE GIRARDEAU CNTY MO REORG SCH DIST NO R-V,1535000
1245,Missouri 8th,STODDARD CNTY MO REORG SCH DIST NO R-14 BLOOMFIELD,1420000
1245,Missouri 8th,ARCADIA VY MO REORG SCH DIST NO 002,1415000
1245,Missouri 8th,TWIN RIVS MO SCH DIST R-X LEASE CTFS PARTN,1415000
1245,Missouri 8th,MOUNTAIN VIEW-BIRCH TREE MO R-III SCH DIST LEAS...,1405000
1245,Missouri 8th,CRYSTAL CITY MO SCH DIST NO 47 LEASE CTFS PARTN...,1395000
1245,Missouri 8th,MADISON CNTY MO LEASE CTFS PARTN,1350000
1245,Missouri 8th,STODDARD CNTY MO REORG SCH DIST NO R-I RICHLAND,1325000
1245,Missouri 8th,PUXICO R-VIII SCH DIST MO STODDARD CNTY LEASE C...,1225000
1246,Missouri 8th,CARUTHERSVILLE MO SCH DIST NO 18 LEASE CTFS PARTN,1145000
1246,Missouri 8th,LICKING MO CTFS PARTN,1135000
1246,Missouri 8th,WAYNE CNTY MO REORG SCH DIST NO R-II,1130000
1246,Missouri 8th,CHAFFEE MO SCH DIST R-II LEASE CTFS PARTN,1125000
1246,Missouri 8th,MARQUAND ZION R-VI SCH DIST MO MADISON CNTY,1090000
1246,Missouri 8th,SOUTH PEMISCOT CNTY MO SCH DIST R-V LEASE CTFS ...,1090000
1246,Missouri 8th,TEXAS CNTY MO CTFS PARTN,1050000
1246,Missouri 8th,WILLOW SPRINGS MO CTFS PARTN,1030000
1246,Missouri 8th,BAKERSFIELD R-IV SCH DIST MO,955000
1246,Missouri 8th,JEFFERSON CNTY MO,935000
1246,Missouri 8th,NORTH WOOD R-IV SCH DIST DENT CNTY MO LEASE CTF...,925000
1246,Missouri 8th,HOUSTON MO REORG SCH DIST NO R-1,850000
1246,Missouri 8th,SCOTT CNTY MO SCH DIST C-7 KELSO LEASE CTFS PARTN,780000
1246,Missouri 8th,DESLOGE MO CTFS PARTN,760000
1246,Missouri 8th,CLARKTON MO C-4 SCH DIST DUNKLIN CNTY,750000
1246,Missouri 8th,SCOTT CNTY MO CENT SCH DIST LEASE CTFS PARTN,725000
1246,Missouri 8th,CAPE GIRARDEAU CNTY MO PUB WTR SUPPLY DIST NO 2...,690000
1246,Missouri 8th,OREGON CNTY MO AMBULANCE DIST LEASE CTFS PARTN,690000
1246,Missouri 8th,BERNIE MO REORG SCH DIST NO 013,675000
1246,Missouri 8th,BELL CITY MO R-II SCH DIST LEASE CTFS PARTN,670000
1246,Missouri 8th,DOUGLAS CNTY MO R-I SCH DIST LEASE CTFS PARTN,655000
1246,Missouri 8th,CARUTHERSVILLE MO LEASE CTFS PARTN,640000
1246,Missouri 8th,CAPE GIRARDEAU CNTY MO PUB WTR SUPPLY DIST NO 2...,630000
1246,Missouri 8th,WOODLAND R-IV SCH DIST MO LEASE CTFS PARTN,605000
1246,Missouri 8th,PHELPS CNTY MO REORG SCH DIST NO R-III,565000
1246,Missouri 8th,JACKSON MO CTFS PARTN,470000
1246,Missouri 8th,ARCADIA VY R-II SCH DIST IRON CNTY MO LEASE CTF...,450000
1246,Missouri 8th,ALTENBURG 48 SCH DIST MO LEASE CTFS PARTN,420000
1246,Missouri 8th,PUXICO R-VIII SCH DIST MO STODDARD CNTY,400000
1246,Missouri 8th,RICHARDS R-V HOWELL CNTY SCH DIST R-V LEASE CTF...,400000
1246,Missouri 8th,TEXAS CNTY MO R-VI SCH DIST SUCCESS LEASE CTFS ...,400000
1246,Missouri 8th,BONNE TERRE MO CTFS PARTN,325000
1246,Missouri 8th,HAYTI MO REORG SCH DIST NO 2 LEASE CTFS PARTN,315000
1246,Missouri 8th,FESTUS MO LEASE CTFS PARTN,310000
1246,Missouri 8th,PEMISCOT CNTY MO SCH DIST NO R III,300000
1246,Missouri 8th,MADISON CNTY MO HOSP REV,260000
1246,Missouri 8th,HOLCOMB R-III SCH DIST MO LEASE CTFS PARTN DUNK...,215000
1246,Missouri 8th,ST FRANCOIS CNTY MO SCH DIST NO R-7 FARMINGTON ...,205000
1246,Missouri 8th,BAKERSFIELD R-IV SCH DIST MO LEASE CTFS PARTN,190000
1246,Missouri 8th,DORA R-III SCH DIST MO,185000
1246,Missouri 8th,JUNCTION HILL C-12 SCH DIST HOWELL CNTY MO LEAS...,175000
1246,Missouri 8th,OAK HILL R-I SCH DIST DENT CNTY MO LEASE CTFS P...,145000
1246,Missouri 8th,HOWELL CNTY MO SCH DIST R-VIII GLENWOOD LEASE C...,135000
1247,Missouri 8th,MEADOW HEIGHTS R-II SCH DIST MO LEASE CTFS PARTN,125000
1247,Missouri 8th,STODDARD CNTY MO REORG SCH DIST R-14 BLOOMFIELD...,125000
1247,Missouri 8th,PLATO R-V SCH DIST TEX CNTY MO LEASE CTFS PARTN,120000
1247,Missouri 8th,TEXAS CNTY MO R-VIII SCH DIST LEASE CTFS PARTN,100000
1247,Missouri 8th,LILBOURN MO,80000
1247,Missouri 8th,CLARKTON MO C-4 SCH DIST DUNKLIN CNTY LEASE CTF...,70000
1247,Missouri 8th,ANNAPOLIS MO CTFS PARTN,40000
1247,Missouri 8th,MISSOURI ST HSG DEV COMMN MTG REV,25000
1250,Mississippi 1st,MISSISSIPPI DEV BK SPL OBLIG,2196018000
1250,Mississippi 1st,MISSISSIPPI ST,1860690000
1250,Mississippi 1st,MISSISSIPPI HOME CORP SINGLE FAMILY MTG REV,863515000
1250,Mississippi 1st,MISSISSIPPI HOSP EQUIP & FACS AUTH REV,387595000
1250,Mississippi 1st,MISSISSIPPI ST GAMING TAX REV,359750000
1250,Mississippi 1st,UNIVERSITY MISS EDL BLDG CORP REV,213285000
1250,Mississippi 1st,MISSISSIPPI ST ALCOHOLIC BEVERAGE CTL REV,89345000
1250,Mississippi 1st,LOWNDES CNTY MISS SOLID WASTE DISP & POLLUTION ...,88200000
1250,Mississippi 1st,OXFORD MISS SCH DIST,42990000
1250,Mississippi 1st,OXFORD MISS,36120000
1250,Mississippi 1st,LAFAYETTE CNTY MISS,33525000
1250,Mississippi 1st,LOWNDES CNTY MISS SCH DIST,28365000
1250,Mississippi 1st,DESOTO CNTY MISS,25610000
1250,Mississippi 1st,OLIVE BRANCH MISS,23345000
1250,Mississippi 1st,TUPELO MISS PUB SCH DIST,22690000
1250,Mississippi 1st,MISSISSIPPI DEV BK,18655000
1250,Mississippi 1st,MISSISSIPPI HOME CORP MULTIFAMILY REV,17660000
1250,Mississippi 1st,TATE CNTY MISS,15495000
1250,Mississippi 1st,TUPELO MISS,15280000
1250,Mississippi 1st,OXFORD MISS WTR & SWR REV,15180000
1250,Mississippi 1st,DE SOTO CNTY MISS SCH DIST,14675000
1250,Mississippi 1st,SOUTHAVEN MISS WTR & SWR REV,9795000
1250,Mississippi 1st,ITAWAMBA CNTY MISS CTFS PARTN,9615000
1250,Mississippi 1st,OLIVE BRANCH MISS WTR & SWR SYS REV,8075000
1250,Mississippi 1st,LEE CNTY MISS SCH DIST,7685000
1250,Mississippi 1st,MARSHALL CNTY MISS SCH DIST,7420000
1250,Mississippi 1st,ALCORN CNTY MISS,5470000
1250,Mississippi 1st,CHICKASAW CNTY MISS URBAN RENEWAL REV,5280000
1250,Mississippi 1st,SOUTHAVEN MISS,5115000
1250,Mississippi 1st,LOWNDES CNTY MISS,4572000
1250,Mississippi 1st,HERNANDO MISS,3915000
1250,Mississippi 1st,CORINTH MISS SCH DIST,3635000
1250,Mississippi 1st,COLUMBUS MISS ELEC SYS REV,3385000
1250,Mississippi 1st,CORINTH MISS,3235000
1250,Mississippi 1st,HOLLY SPRINGS MISS ELEC SYS REV,3105000
1250,Mississippi 1st,SENATOBIA MISS MUN SCH DIST,3000000
1250,Mississippi 1st,LEE CNTY MISS,2690000
1250,Mississippi 1st,HORN LAKE MISS WTRWKS & SEW SYS REV,2565000
1251,Mississippi 1st,SENATOBIA MISS,2445000
1251,Mississippi 1st,NEW ALBANY MISS,2325000
1251,Mississippi 1st,HOLLY SPRINGS MISS,2280000
1251,Mississippi 1st,COLUMBUS MISS,2230000
1251,Mississippi 1st,TISHOMINGO CNTY MISS,2125000
1251,Mississippi 1st,COLUMBUS MISS WTR & SWR REV,2075000
1251,Mississippi 1st,ALCORN SCH DIST MISS,1930000
1251,Mississippi 1st,LOWNDES CNTY MISS SCH DIST TR CTFS,1865000
1251,Mississippi 1st,NEW ALBANY MISS WTR & SWR REV,1810000
1251,Mississippi 1st,WEST POINT MISS,1745000
1251,Mississippi 1st,BOONEVILLE MISS COMB WTR SWR & SOLID WASTE DISP...,1545000
1251,Mississippi 1st,CALHOUN CNTY MISS,1460000
1251,Mississippi 1st,PRENTISS CNTY MISS,1420000
1251,Mississippi 1st,FULTON MISS COMBINED WTR SWR & GAS SYS REV,1375000
1251,Mississippi 1st,SALTILLO MISS,1370000
1251,Mississippi 1st,HORN LAKE MISS,1275000
1251,Mississippi 1st,ABERDEEN MISS WTR & SWR REV,1175000
1251,Mississippi 1st,OKOLONA MISS MUN SEPARATE SCH DIST,1035000
1251,Mississippi 1st,BOONEVILLE MISS,1000000
1251,Mississippi 1st,HOUSTON MISS,845000
1251,Mississippi 1st,OKOLONA MISS,735000
1251,Mississippi 1st,IUKA MISS,635000
1251,Mississippi 1st,GUNTOWN MISS WTR & SWR REV,585000
1251,Mississippi 1st,HOUSTON MISS WTR & SEW REV,490000
1251,Mississippi 1st,PONTOTOC CNTY MISS,320000
1251,Mississippi 1st,LEE CNTY MISS CTFS PARTN,265000
1251,Mississippi 1st,MONROE CNTY MISS,195000
1251,Mississippi 1st,AMORY MISS ELEC REV,115000
1255,Mississippi 2nd,MISSISSIPPI DEV BK SPL OBLIG,2189208000
1255,Mississippi 2nd,MISSISSIPPI ST,1860690000
1255,Mississippi 2nd,MISSISSIPPI HOME CORP SINGLE FAMILY MTG REV,863515000
1255,Mississippi 2nd,MISSISSIPPI ST GAMING TAX REV,359750000
1255,Mississippi 2nd,MEDICAL CENTER BUILDING CORP MISS REV,239135000
1255,Mississippi 2nd,MISSISSIPPI ST ALCOHOLIC BEVERAGE CTL REV,89345000
1255,Mississippi 2nd,MISSISSIPPI BUSINESS FIN CORP MISS REV,83695000
1255,Mississippi 2nd,WARREN CNTY MISS CTFS PARTN,70900000
1255,Mississippi 2nd,HINDS CNTY MISS CTFS PARTN,49735000
1255,Mississippi 2nd,MADISON CNTY MISS,46230000
1255,Mississippi 2nd,WARREN CNTY MISS GULF OPPORTUNITY ZONE,45000000
1255,Mississippi 2nd,JACKSON ST UNIV EDL BLDG CORP MISS REV,41220000
1255,Mississippi 2nd,ALCORN ST UNIV EDL BLDG CORP MISS REV,37185000
1255,Mississippi 2nd,SUNFLOWER CNTY MISS CONS SCH DIST,28805000
1255,Mississippi 2nd,JACKSON MISS,27645000
1255,Mississippi 2nd,NATCHEZ-ADAMS MISS SCH DIST TR CTFS,21485000
1255,Mississippi 2nd,MISSISSIPPI DEV BK,18655000
1255,Mississippi 2nd,MISSISSIPPI HOME CORP MULTIFAMILY REV,17660000
1255,Mississippi 2nd,HINDS CNTY MISS,16125000
1255,Mississippi 2nd,VICKSBURG WARREN MISS SCH DIST,16075000
1255,Mississippi 2nd,TUNICA CNTY MISS URBAN RENEWAL REV,13145000
1255,Mississippi 2nd,COPIAH CNTY MISS,12720000
1255,Mississippi 2nd,CLEVELAND MISS,12425000
1255,Mississippi 2nd,WASHINGTON CNTY MISS HOSP REV,11425000
1255,Mississippi 2nd,COAHOMA CNTY MISS CTFS PARTN,9085000
1255,Mississippi 2nd,GRENADA MISS,9070000
1255,Mississippi 2nd,CLINTON MISS PUB SCH DIST,8285000
1255,Mississippi 2nd,NATCHEZ ADAMS MISS SCH DIST,7690000
1255,Mississippi 2nd,WASHINGTON CNTY MISS,7632000
1255,Mississippi 2nd,LEFLORE CNTY MISS,6780000
1255,Mississippi 2nd,NATCHEZ MISS,6720000
1255,Mississippi 2nd,CLARKSDALE MISS MUN SCH DIST,6575000
1255,Mississippi 2nd,YAZOO CNTY MISS,6410000
1255,Mississippi 2nd,CLINTON MISS,5885000
1255,Mississippi 2nd,COPIAH-LINCOLN CMNTY COLLEGE DIST MISS,5725000
1255,Mississippi 2nd,COAHOMA CNTY MISS,5600000
1255,Mississippi 2nd,WATER VY MISS SCH DIST,5350000
1255,Mississippi 2nd,CANTON MISS,4940000
1256,Mississippi 2nd,YAZOO CITY MISS,4940000
1256,Mississippi 2nd,BYRAM MISS SWR SYS REV,4280000
1256,Mississippi 2nd,CLARKSDALE MISS QUALITY LIFE COMMN URBAN RENEWA...,4110000
1256,Mississippi 2nd,SOUTH PANOLA MISS SCH DIST,3100000
1256,Mississippi 2nd,LEAKE CNTY MISS,3080000
1256,Mississippi 2nd,GRENADA MISS WTR & SWR REV,2635000
1256,Mississippi 2nd,BYRAM MISS,2440000
1256,Mississippi 2nd,ADAMS CNTY MISS,2265000
1256,Mississippi 2nd,GREENWOOD MISS,1935000
1256,Mississippi 2nd,HINDS CNTY MISS SCH DIST,1750000
1256,Mississippi 2nd,SOUTH PANOLA MISS SCH DIST TR CTFS,1710000
1256,Mississippi 2nd,CANTON MISS TAX INCREMENT FING REV,1470000
1256,Mississippi 2nd,YALOBUSHA CNTY MISS,1275000
1256,Mississippi 2nd,HAZLEHURST MISS,1195000
1256,Mississippi 2nd,CANTON MISS PUB SCH DIST CTFS PARTN,1180000
1256,Mississippi 2nd,WILKINSON CNTY MISS,1060000
1256,Mississippi 2nd,SUNFLOWER CNTY MISS,995000
1256,Mississippi 2nd,TUNICA CNTY MISS,965000
1256,Mississippi 2nd,HOLMES CNTY MISS,725000
1256,Mississippi 2nd,PANOLA CNTY MISS,700000
1256,Mississippi 2nd,INDIANOLA MISS,690000
1256,Mississippi 2nd,MONTGOMERY CNTY MISS,585000
1256,Mississippi 2nd,INDIANOLA MISS WTR & SWR REV,570000
1256,Mississippi 2nd,WARREN CNTY MISS,535000
1256,Mississippi 2nd,CARROLL CNTY MISS,480000
1256,Mississippi 2nd,HOLMES MISS CMNTY COLLEGE DIST,480000
1256,Mississippi 2nd,CLAIBORNE CNTY MISS,310000
1256,Mississippi 2nd,YALOBUSHA HEALTH SVCS YALOBUSHA CNTY MISS REV,170000
1256,Mississippi 2nd,KOSCIUSKO MISS,100000
1260,Mississippi 3rd,MISSISSIPPI DEV BK SPL OBLIG,2098453000
1260,Mississippi 3rd,MISSISSIPPI ST,1860690000
1260,Mississippi 3rd,MISSISSIPPI HOME CORP SINGLE FAMILY MTG REV,863515000
1260,Mississippi 3rd,MISSISSIPPI ST GAMING TAX REV,359750000
1260,Mississippi 3rd,MISSISSIPPI ST UNIV EDL BLDG CORP REV,307045000
1260,Mississippi 3rd,MEDICAL CENTER BUILDING CORP MISS REV,239135000
1260,Mississippi 3rd,MISSISSIPPI ST ALCOHOLIC BEVERAGE CTL REV,89345000
1260,Mississippi 3rd,MISSISSIPPI HOSP EQUIP & FACS AUTH REV,81215000
1260,Mississippi 3rd,WEST RANKIN MISS UTIL AUTH REV,80710000
1260,Mississippi 3rd,MISSISSIPPI BUSINESS FIN CORP MISS POLLUTN CTL REV,42625000
1260,Mississippi 3rd,RIDGELAND MISS,30379000
1260,Mississippi 3rd,MISSISSIPPI HOME CORP MULTIFAMILY REV,29065000
1260,Mississippi 3rd,STARKVILLE MISS,27520000
1260,Mississippi 3rd,OKTIBBEHA CNTY MISS,22513000
1260,Mississippi 3rd,MADISON MISS,22200000
1260,Mississippi 3rd,LAUDERDALE CNTY MISS,21065000
1260,Mississippi 3rd,STONEBRIDGE PUB IMPT DIST MISS SPL ASSMT,20633000
1260,Mississippi 3rd,MISSISSIPPI DEV BK,18655000
1260,Mississippi 3rd,RIDGELAND MISS TAX INCREMENT LTD OBLIG,16966000
1260,Mississippi 3rd,STARKVILLE-OKTIBBEHA CONS SCH DIST MISS,11940000
1260,Mississippi 3rd,NESHOBA CNTY MISS SCH DIST,10495000
1260,Mississippi 3rd,PEARL MISS,10125000
1260,Mississippi 3rd,NORTH PIKE CONS SCH DIST MISS SUMMIT,8325000
1260,Mississippi 3rd,SIMPSON CNTY MISS SCH DIST,8302000
1260,Mississippi 3rd,STARKVILLE MISS WTR & SWR REV,8175000
1260,Mississippi 3rd,JEFFERSON DAVIS CNTY MISS CTFS PARTN,7546000
1260,Mississippi 3rd,FLOWOOD MISS,7523000
1260,Mississippi 3rd,PIKE CNTY MISS,7285000
1260,Mississippi 3rd,COLUMBIA MISS,7090000
1260,Mississippi 3rd,COLUMBIA MISS SCH DIST,7060000
1260,Mississippi 3rd,BROOKHAVEN MISS SCH DIST,6798000
1260,Mississippi 3rd,LOUISVILLE MISS,6680000
1260,Mississippi 3rd,STARKVILLE MISS ELEC SYS REV,6590000
1260,Mississippi 3rd,FLORENCE MISS,6175000
1260,Mississippi 3rd,LINCOLN CNTY MISS,5735000
1260,Mississippi 3rd,COPIAH-LINCOLN CMNTY COLLEGE DIST MISS,5725000
1260,Mississippi 3rd,SEBASTOPOL NAT GAS DIST MISS REV,5570000
1260,Mississippi 3rd,MARION CNTY MISS,4940000
1261,Mississippi 3rd,MC COMB CITY MISS,4805000
1261,Mississippi 3rd,NEWTON CNTY MISS,4255000
1261,Mississippi 3rd,COVINGTON CNTY MISS CTFS PARTN,4140000
1261,Mississippi 3rd,JEFFERSON CNTY MISS URBAN RENEWAL REV,4115000
1261,Mississippi 3rd,PEARL MISS CTFS PARTN,3620000
1261,Mississippi 3rd,EAST JASPER MISS SCH DIST,3600000
1261,Mississippi 3rd,OKTIBBEHA CNTY MISS HOSP REV,2995000
1261,Mississippi 3rd,SIMPSON CNTY MISS,2949000
1261,Mississippi 3rd,COVINGTON CNTY MISS,2800000
1261,Mississippi 3rd,QUITMAN CNTY MISS SCH DIST,2630000
1261,Mississippi 3rd,SCOTT CNTY MISS,2530000
1261,Mississippi 3rd,FLORENCE MISS COMBINED WTR & SWR SYS REV,2420000
1261,Mississippi 3rd,RANKIN CNTY MISS SCH DIST,2375000
1261,Mississippi 3rd,CLARKE CNTY MISS,2345000
1261,Mississippi 3rd,MERIDIAN MISS HSG AUTH MULTIFAMILY HSG REV,2145000
1261,Mississippi 3rd,WALTHALL CNTY MISS,1580000
1261,Mississippi 3rd,BROOKHAVEN MISS WTRWKS & SEW SYS REV,1565000
1261,Mississippi 3rd,LAWRENCE CNTY MISS,1555000
1261,Mississippi 3rd,MERIDIAN MISS,1480000
1261,Mississippi 3rd,KEMPER CNTY MISS,1225000
1261,Mississippi 3rd,NOXUBEE CNTY MISS,1035000
1261,Mississippi 3rd,NESHOBA CNTY MISS,970000
1261,Mississippi 3rd,PHILADELPHIA MISS WTRWKS & SEW SYS REV,870000
1261,Mississippi 3rd,QUITMAN MISS SCH DIST,595000
1261,Mississippi 3rd,BRANDON MISS,505000
1261,Mississippi 3rd,QUITMAN MISS SCH DIST CTFS PARTN,500000
1261,Mississippi 3rd,PELAHATCHIE MISS,375000
1261,Mississippi 3rd,SUMMIT MISS,225000
1261,Mississippi 3rd,UNION MISS,225000
1261,Mississippi 3rd,MAGEE MISS,50000
1265,Mississippi 4th,MISSISSIPPI DEV BK SPL OBLIG,2111383000
1265,Mississippi 4th,MISSISSIPPI ST,1860690000
1265,Mississippi 4th,MISSISSIPPI HOME CORP SINGLE FAMILY MTG REV,863515000
1265,Mississippi 4th,MISSISSIPPI ST GAMING TAX REV,359750000
1265,Mississippi 4th,S M EDL BLDG CORP REV MISS,124285000
1265,Mississippi 4th,GULFPORT MISS HOSP FAC REV,101640000
1265,Mississippi 4th,MISSISSIPPI ST ALCOHOLIC BEVERAGE CTL REV,89345000
1265,Mississippi 4th,MISSISSIPPI HOSP EQUIP & FACS AUTH REV,81215000
1265,Mississippi 4th,HARRISON CNTY MISS,55505000
1265,Mississippi 4th,HARRISON CNTY MISS SCH DIST,49370000
1265,Mississippi 4th,MISSISSIPPI BUSINESS FIN CORP MISS POLLUTN CTL REV,42625000
1265,Mississippi 4th,HATTIESBURG MISS PUB SCH DIST,38010000
1265,Mississippi 4th,BILOXI MISS PUB SCH DIST,31880000
1265,Mississippi 4th,GULFPORT MISS SCH DIST,28456000
1265,Mississippi 4th,JACKSON CNTY MISS UTIL AUTH WTR & WASTEWATER TR...,23290000
1265,Mississippi 4th,LAUREL MISS,19868000
1265,Mississippi 4th,MISSISSIPPI DEV BK,18655000
1265,Mississippi 4th,MISSISSIPPI HOME CORP MULTIFAMILY REV,17660000
1265,Mississippi 4th,LONG BEACH MISS SCH DIST SPL TAX,16955000
1265,Mississippi 4th,PEARL RIVER CNTY MISS SCH DIST,14605000
1265,Mississippi 4th,LAMAR CNTY MISS SCH DIST,13620000
1265,Mississippi 4th,GAUTIER MISS COMBINED UTIL SYS REV,13295000
